Site_Num,County,Year,Township,Range,Sections,Stream,Habitat,Pool_Riffle,Substrate,Lat,Long,Topeka_Shiner,Count,2004,2007,2008,2009,2010
178_5,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.513584,-96.058298,0,,,,,,
178_6,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.513518,-96.058168,0,,,,,,
178_7,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.513558,-96.058669,0,,,,,,
178_8,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.515490,-96.058237,0,,,,,,
178_9,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.518918,-96.058956,0,,,,,,
178_10,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.518662,-96.058814,0,,,,,,
178_11,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.520785,-96.060700,0,,,,,,
178_12,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.520460,-96.060822,0,,,,,,
179_1,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.659329,-95.904627,0,,,,,,
179_2,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.659289,-95.904495,0,,,,,,
179_3,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.659306,-95.904633,0,,,,,,
179_4,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.659080,-95.904203,0,,,,,,
179_5,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.656798,-95.903786,0,,,,,,
179_6,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.656610,-95.903878,0,,,,,,
179_7,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.656040,-95.904171,0,,,,,,
179_8,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.655081,-95.903852,0,,,,,,
179_9,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.654601,-95.903422,0,,,,,,
179_10,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.654349,-95.900201,0,,,,,,
179_11,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.655077,-95.901549,0,,,,,,
179_12,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.655880,-95.899002,0,,,,,,
180_1,Nobles,2013,101,42,26,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, silt",43.528385,-95.846159,1,,,,,,
181_1,Lincoln,2014,110,46,21_28,Medary_Creek,in_channel,pool,"sand, gravel",44.312846,-96.386377,0,,,,,,
181_2,Lincoln,2014,110,46,21_28,Medary_Creek,in_channel,in-channel/MCB,"sand, gravel",44.312957,-96.385924,0,,,,,,
181_3,Lincoln,2014,110,46,21_28,Medary_Creek,in_channel,pool,"sand, gravel",44.313220,-96.385078,1,,,,,,
182_1,Pipestone,2014,108,46,4_9,Willow_creek,in_channel,pool,"silt, gravel, sand",44.183127,-96.381676,0,,,,,,
182_2,Pipestone,2014,108,46,4_9,Willow_creek,in_channel,pool,"silt, gravel, sand",44.182892,-96.381878,0,,,,,,
182_3,Pipestone,2014,108,46,4_9,Willow_creek,in_channel,in-channel/MCB,"silt, gravel, sand",44.182833,-96.382184,0,,,,,,
182_4,Pipestone,2014,108,46,4_9,Willow_creek,in_channel,in-channel/MCB,"silt, gravel, sand",44.182766,-96.382358,0,,,,,,
182_5,Pipestone,2014,108,46,4_9,Willow_creek,in_channel,in-channel/MCB,"silt, gravel, sand",44.182582,-96.382207,0,,,,,,
182_6,Pipestone,2014,108,46,4_9,Willow_creek,in_channel,in-channel/MCB,"silt, gravel, sand",44.182257,-96.381774,0,,,,,,
182_7,Pipestone,2014,108,46,4_9,Willow_creek,in_channel,in-channel/MCB,"silt, gravel, sand",44.182143,-96.381165,0,,,,,,
182_8,Pipestone,2014,108,46,4_9,Willow_creek,in_channel,in-channel/MCB,"silt, gravel, sand",44.185286,-96.382516,0,,,,,,
182_9,Pipestone,2014,108,46,4_9,Willow_creek,off_channel,pool/off-channel,"silt, gravel, sand",44.185513,-96.382584,0,,,,,,
182_10,Pipestone,2014,108,46,4_9,Willow_creek,in_channel,in-channel/MCB,"silt, gravel, sand",44.185529,-96.382970,0,,,,,,
183_1,Pipestone,2014,108,44,7,Rock_River,in_channel,in-channel/MCB,"muck, silt",44.094157,-96.175406,0,,,,,,
183_2,Pipestone,2014,108,44,7,Rock_River,in_channel,in-channel/MCB,"muck, silt",44.093685,-96.175838,0,,,,,,
183_3,Pipestone,2014,108,44,7,Rock_River,in_channel,in-channel/MCB,"muck, silt",44.091456,-96.177282,0,,,,,,
183_4,Pipestone,2014,108,44,7,Rock_River,in_channel,in-channel/MCB,"muck, silt",44.090241,-96.180345,0,,,,,,
183_5,Pipestone,2014,108,44,7,Rock_River,in_channel,in-channel/MCB,"muck, silt",44.089531,-96.180096,0,,,,,,
183_6,Pipestone,2014,108,44,7,Rock_River,in_channel,in-channel/MCB,"muck, silt",44.089324,-96.180390,0,,,,,,
184_1,Pipestone,2014,106,46,7_8_18,Pipstone_Creek,in_channel,off,"silt, gravel, muck",43.994173,-96.411813,0,,,,,,
184_2,Pipestone,2014,106,46,7_8_18,Pipstone_Creek,in_channel,pool/off-channel,"silt, gravel, muck",43.994006,-96.412488,0,,,,,,
184_3,Pipestone,2014,106,46,7_8_18,Pipstone_Creek,in_channel,pool/off-channel,"silt, gravel, muck",43.992613,-96.412524,0,,,,,,
184_4,Pipestone,2014,106,46,7_8_18,Pipstone_Creek,in_channel,pool/off-channel,"silt, gravel, muck",43.992863,-96.414285,0,,,,,,
184_5,Pipestone,2014,106,46,7_8_18,Pipstone_Creek,in_channel,in-channel/MCB,"silt, gravel, muck",43.993138,-96.413287,0,,,,,,
184_6,Pipestone,2014,106,46,7_8_18,Pipstone_Creek,in_channel,in-channel/MCB,"silt, gravel, muck",43.991852,-96.413986,0,,,,,,
184_7,Pipestone,2014,106,46,7_8_18,Pipstone_Creek,in_channel,pool,"silt, gravel, muck",43.991221,-96.414043,1,,,,,,
185_1,Pipestone,2014,105,46,2,Tributary_Split_Rock_Creek,off_channel,pool,muck,43.924897,-96.347237,0,,,,,,
185_2,Pipestone,2014,105,46,2,Tributary_Split_Rock_Creek,off_channel,pool,muck,43.924991,-96.347026,0,,,,,,
185_3,Pipestone,2014,105,46,2,Tributary_Split_Rock_Creek,off_channel,pool,muck,43.924788,-96.346786,0,,,,,,
185_4,Pipestone,2014,105,46,2,Tributary_Split_Rock_Creek,off_channel,wetland,muck,43.926960,-96.336458,0,,,,,,
186_1,Pipestone,2014,105,45,9_10_16,Tributary_Poplar_Creek,in_channel,in-channel/MCB,"muck, silt",43.909130,-96.244720,0,,,,,,
186_2,Pipestone,2014,105,45,9_10_17,Tributary_Poplar_Creek,in_channel,in-channel/MCB,"muck, silt",43.909288,-96.244972,0,,,,,,
186_3,Pipestone,2014,105,45,9_10_18,Tributary_Poplar_Creek,off_channel,pool/off-channel,"muck, silt",43.909984,-96.246370,0,,,,,,
187_1,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,pool,"gravel, ilt, muck",43.946264,-96.142722,0,,,,,,
187_2,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,pool,"gravel, ilt, muck",43.945937,-96.142787,0,,,,,,
187_3,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,in-channel/MCB,"gravel, ilt, muck",43.945612,-96.142479,0,,,,,,
187_4,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,in-channel/MCB,"gravel, ilt, muck",43.948511,-96.141674,0,,,,,,
187_5,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,pool,"gravel, ilt, muck",43.948449,-96.141507,0,,,,,,
187_6,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,pool,"gravel, ilt, muck",43.948785,-96.140946,0,,,,,,
187_7,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,pool,"gravel, ilt, muck",43.949046,-96.140597,0,,,,,,
187_8,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,pool,"gravel, ilt, muck",43.942854,-96.139877,0,,,,,,
187_9,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,in-channel/MCB,"gravel, ilt, muck",43.942641,-96.139339,0,,,,,,
187_10,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,in-channel/MCB,"gravel, ilt, muck",43.942573,-96.138888,0,,,,,,
188_1,Pipestone,2014,106,43,29,North_Branch_Chanarambie_Creek,in_channel,pool,"sand, gravel, silt, muck",43.865786,-96.204859,0,,,,,,
188_2,Pipestone,2014,106,43,30,North_Branch_Chanarambie_Creek,in_channel,pool,"sand, gravel, silt, muck",43.962360,-96.038112,1,,,,,,
189_1,Pipestone,2014,105,45,25_26,Poplar_Creek,in_channel,pool,"gravel, sand, muck",43.865786,-96.204859,0,,,,,,
189_2,Pipestone,2014,105,45,25_26,Poplar_Creek,in_channel,pool,"gravel, sand, muck",43.865860,-96.204570,1,,,,,,
190_1,Pipestone,2014,105,44,30_31,Poplar_Creek,in_channel,pool,"sand, gravel, silt",43.864539,-96.173317,0,,,,,,
190_2,Pipestone,2014,105,44,30_31,Poplar_Creek,in_channel,pool,"sand, gravel, silt",43.864398,-96.173393,0,,,,,,
190_3,Pipestone,2014,105,44,30_31,Poplar_Creek,in_channel,pool,"sand, gravel, silt",43.863657,-96.174217,0,,,,,,
190_4,Pipestone,2014,105,44,30_31,Poplar_Creek,in_channel,pool,"sand, gravel, silt",43.863613,-96.174442,0,,,,,,
190_5,Pipestone,2014,105,44,30_31,Poplar_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",43.865311,-96.172721,0,,,,,,
190_6,Pipestone,2014,105,44,30_31,Poplar_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",43.864533,-96.171724,0,,,,,,
190_7,Pipestone,2014,105,44,30_31,Poplar_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",43.863797,-96.169056,1,,,,,,
191_1,Rock,2014,104,46,7,Split_Rock_Creek,in_channel,pool,"sand, sand, silt",43.833574,-96.411754,0,,,,,,
191_2,Rock,2014,104,47,12,Split_Rock_Creek,in_channel,pool,"sand, sand, silt",43.833648,-96.411817,1,,,,,,
192_1,Rock,2014,103,45,19,Beaver_Creek,in_channel,pool,"silt, sand, boulders",43.715463,-96.285019,1,,,,,,
193_1,Rock,2014,103,45,18_19,Beaver_Creek,in_channel,pool,"silt, boulders",43.717730,-96.281719,1,,,,,,
194_1,Rock,2014,104,44,8_9,Rock_River,in_channel,in-channel/MCB,"gravel, silt, muck",43.824334,-96.134483,1,,,,,,
195_1,Nobles,2014,104,43,21,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, muck",43.790938,-96.009232,0,,,,,,
195_2,Nobles,2014,104,43,21,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, muck",43.791258,-96.008486,0,,,,,,
195_3,Nobles,2014,104,43,21,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, muck",43.792081,-96.009524,0,,,,,,
195_4,Nobles,2014,104,43,21,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, muck",43.792262,-96.009424,0,,,,,,
195_5,Nobles,2014,104,43,21,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, muck",43.794082,-96.007059,0,,,,,,
195_6,Nobles,2014,104,43,21,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, muck",43.794512,-96.005445,0,,,,,,
195_7,Nobles,2014,104,43,21,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, muck",43.793939,-96.000955,0,,,,,,
195_8,Nobles,2014,104,43,21,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, muck",43.794187,-96.000535,0,,,,,,
195_9,Nobles,2014,104,43,21,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, muck",43.795033,-96.000178,0,,,,,,
195_10,Nobles,2014,104,43,21,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, muck",43.795217,-96.000409,0,,,,,,
196_1,Rock,2014,102,44,6,Rock_River,in_channel,in-channel/MCB,"gravel, sand, silt",43.673984,-96.167511,0,,,,,,
196_2,Rock,2014,103,44,31,Rock_River,in_channel,in-channel/MCB,"gravel, sand, silt",43.675059,-96.166367,0,,,,,,
196_3,Rock,2014,103,44,31,Rock_River,in_channel,in-channel/MCB,"gravel, sand, silt",43.675712,-96.166658,0,,,,,,
196_4,Rock,2014,103,44,31,Rock_River,in_channel,in-channel/MCB,"gravel, sand, silt",43.676273,-96.167338,0,,,,,,
196_5,Rock,2014,103,44,31,Rock_River,in_channel,in-channel/MCB,"gravel, sand, silt",43.676536,-96.166888,0,,,,,,
196_6,Rock,2014,103,44,31,Rock_River,in_channel,in-channel/MCB,"gravel, sand, silt",43.677351,-96.166052,0,,,,,,
196_7,Rock,2014,103,44,31,Rock_River,in_channel,in-channel/MCB,"gravel, sand, silt",43.680067,-96.164834,0,,,,,,
196_8,Rock,2014,103,44,31,Rock_River,in_channel,in-channel/MCB,"gravel, sand, silt",43.680470,-96.164466,0,,,,,,
196_9,Rock,2014,103,44,31,Rock_River,in_channel,in-channel/MCB,"gravel, sand, silt",43.680562,-96.164654,0,,,,,,
196_10,Rock,2014,103,44,31,Rock_River,in_channel,in-channel/MCB,"gravel, sand, silt",43.682955,-96.162431,0,,,,,,
197_1,Rock,2014,102,44,6,Rock_River,in_channel,pool,"gravel, sand, silt",43.669016,-96.172468,0,,,,,,
197_2,Rock,2014,102,45,1,Rock_River,in_channel,pool,"gravel, sand, silt",43.670836,-96.172981,0,,,,,,
197_3,Rock,2014,102,45,1,Rock_River,in_channel,pool,"gravel, sand, silt",43.671619,-96.173906,0,,,,,,
197_4,Rock,2014,102,45,1,Rock_River,in_channel,pool,"gravel, sand, silt",43.672179,-96.174081,0,,,,,,
197_5,Rock,2014,102,45,1,Rock_River,in_channel,pool,"gravel, sand, silt",43.671848,-96.170494,0,,,,,,
197_6,Rock,2014,102,45,1,Rock_River,in_channel,pool,"gravel, sand, silt",43.668197,-96.174069,0,,,,,,
197_7,Rock,2014,102,45,1,Rock_River,in_channel,pool,"gravel, sand, silt",43.668354,-96.174072,0,,,,,,
197_8,Rock,2014,102,45,1,Rock_River,in_channel,in-channel/MCB,"gravel, sand, silt",43.667998,-96.175975,0,,,,,,
197_9,Rock,2014,102,45,1,Rock_River,in_channel,in-channel/MCB,"gravel, sand, silt",43.667359,-96.176368,0,,,,,,
197_10,Rock,2014,102,45,1,Rock_River,in_channel,in-channel/MCB,"gravel, sand, silt",43.667195,-96.176288,0,,,,,,
198_1,Rock,2014,102,44,15_16,Elk_Creek,in_channel,pool,"sand, silt, gravel",43.641437,-96.111579,0,,,,,,
198_2,Rock,2014,102,44,15_16,Elk_Creek,in_channel,pool,"sand, silt, gravel",43.641748,-96.111733,0,,,,,,
198_3,Rock,2014,102,44,15_16,Elk_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.640354,-96.112569,0,,,,,,
198_4,Rock,2014,102,44,15_16,Elk_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.640343,-96.112675,0,,,,,,
198_5,Rock,2014,102,44,15_16,Elk_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.639686,-96.112480,0,,,,,,
198_6,Rock,2014,102,44,15_16,Elk_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.639615,-96.112383,0,,,,,,
198_7,Rock,2014,102,44,15_16,Elk_Creek,in_channel,pool,"sand, silt, gravel",43.638427,-96.112854,0,,,,,,
198_8,Rock,2014,102,44,15_16,Elk_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.638202,-96.114663,0,,,,,,
198_9,Rock,2014,102,44,15_16,Elk_Creek,off_channel,pool/off-channel,"sand, silt, gravel",43.635510,-96.114852,0,,,,,,
198_10,Rock,2014,102,44,15_16,Elk_Creek,off_channel,pool/off-channel,"sand, silt, gravel",43.635587,-96.114688,0,,,,,,
198_11,Rock,2014,102,44,15_16,Elk_Creek,off_channel,pool/off-channel,"sand, silt, gravel",43.635591,-96.114648,0,,,,,,
199_1,Nobles,2014,104,43,29,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.780675,-96.032967,0,,,,,,
199_2,Nobles,2014,104,43,29,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.781039,-96.032460,0,,,,,,
199_3,Nobles,2014,104,43,29,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.781894,-96.032269,0,,,,,,
199_4,Nobles,2014,104,43,29,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.783172,-96.032042,0,,,,,,
199_5,Nobles,2014,104,43,29,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.783634,-96.032398,0,,,,,,
199_6,Nobles,2014,104,43,29,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.783834,-96.032289,0,,,,,,
199_7,Nobles,2014,104,43,29,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.785608,-96.030861,0,,,,,,
199_8,Nobles,2014,104,43,29,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.785902,-96.030230,0,,,,,,
199_9,Nobles,2014,104,43,29,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.786627,-96.029813,0,,,,,,
199_10,Nobles,2014,104,43,29,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.786514,-96.029887,0,,,,,,
200_1,Nobles,2014,101,41,18,Little_Rock_River,in_channel,,"gravel, sand, silt, muck",43.546056,-95.810880,0,,,,,,
200_2,Nobles,2014,101,41,18,Little_Rock_River,in_channel,,"gravel, sand, silt, muck",43.545385,-95.810222,0,,,,,,
200_3,Nobles,2014,101,41,18,Little_Rock_River,in_channel,,"gravel, sand, silt, muck",43.545455,-95.809557,0,,,,,,
200_4,Nobles,2014,101,41,18,Little_Rock_River,in_channel,,"gravel, sand, silt, muck",43.546936,-95.805315,0,,,,,,
200_5,Nobles,2014,101,41,18,Little_Rock_River,in_channel,,"gravel, sand, silt, muck",43.547370,-95.805009,0,,,,,,
200_6,Nobles,2014,101,41,18,Little_Rock_River,in_channel,,"gravel, sand, silt, muck",43.547496,-95.804560,0,,,,,,
200_7,Nobles,2014,101,41,18,Little_Rock_River,in_channel,,"gravel, sand, silt, muck",43.549057,-95.803965,0,,,,,,
200_8,Nobles,2014,101,41,18,Little_Rock_River,in_channel,,"gravel, sand, silt, muck",43.549157,-95.803300,0,,,,,,
200_9,Nobles,2014,101,41,18,Little_Rock_River,in_channel,,"gravel, sand, silt, muck",43.549647,-95.803131,0,,,,,,
200_10,Nobles,2014,101,41,18,Little_Rock_River,in_channel,,"gravel, sand, silt, muck",43.550506,-95.801785,0,,,,,,
83_1,Pipestone,2013,,,,South_Branch_Pipestone_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",44.023483,-96.368168,0,,1,1,1,,
84_1,Pipestone,2013,,,,North_Branch_Pipestone_Creek,in_channel,pool,"gravel, silt, sand",44.081391,-96.308007,0,,,,1,,
85_1,Pipestone,2013,,,,North_Branch_Pipestone_Creek,in_channel,pool,"gravel, cobble, silt",44.095032,-96.257335,0,,1,,1,,
86_1,Pipestone,2013,,,,Split_Rock_Creek,off_channel,pool,"boulder, silt, gravel",43.891900,-96.368200,1,,,,1,,
87_1,Pipestone,2013,,,,Poplar_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",43.865985,-96.204593,1,,,,1,,
88_1,Pipestone,2013,,,,Rock_River,in_channel,oxbow,"silt, sand",43.877792,-96.149877,0,,,,1,,
91_1,Rock,2013,,,,Beaver_Creek,in_channel,pool,"gravel, silt, large cobble",43.688601,-96.289434,1,,,,1,,
94_1,Rock,2013,,,,Elk_Creek,in_channel,in-channel/MCB,"silt, muck, sand",43.659843,-96.092985,1,,,,1,,
95_1,Rock,2013,,,,Tributary_Champepadan,in_channel,pool,"gravel, silt",43.717547,-96.086233,1,,,,1,,
96_4,Rock,2013,,,,Kanaranzi_Creek,in_channel,in-channel/MCB,"gravel, sand, silt ",43.512053,-96.093407,0,,,,0,,
97_1,Nobles,2013,,,,Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, muck",43.702904,-95.914140,0,,,,0,,
98_2,Nobles,2013,,,,East_Branch_Kanaranzi_Creek,off_channel,pool/off-channel,,43.659279,-95.904497,0,,,,1,,
99_1,Nobles,2013,,,,West_Branch_Little_Rock_River,in_channel,pool,"silt, gravel, cobble",43.557661,-95.863431,1,,,,1,,
101_1,Lincoln,2013,,,,Medary_Creek,in_channel,pool,"cobble, gravel, muck",44.247850,-96.442180,1,,,,,1,
104_1,Pipestone,2013,,,,North_Branch_Pipestone_Creek,in_channel,pool,"gravel, sand, silt",44.071150,-96.348196,1,,,,,1,
108_2,Pipestone,2013,,,,Split_Rock_Creek,in_channel,pool,"gravel, cobble, boulders",43.878304,-96.379794,1,,,,,1,
109_1,Rock,2013,,,,Split_Rock_Creek,in_channel,pool,"gravel, sand, silt",43.833606,-96.411701,1,,,,,1,
112_1,Rock,2013,,,,Split_Rock_Creek,in_channel,pool,"bedrock, silt",43.707152,-96.288184,1,,,,,1,
113_1,Rock,2013,,,,Tributary_Rock_River,in_channel,pool,"sand, gravel, silt",43.739705,-96.151530,0,,,,,1,
115_1,Rock,2013,,,,Elk_Creek,in_channel,pool,"sand, gravel, silt",43.602626,-96.173458,1,,,,,1,
119_1,Nobles,2013,,,,West_Branch_Little_Rock_River,in_channel,pool,"gravel, sand, silt",43.572320,-95.860984,1,,,,,1,
120_1,Nobles,2013,,,,West_Branch_Little_Rock_River,in_channel,pool,"silt, gravel",43.543234,-95.847515,1,,,,,1,
123_1,Pipestone,2013,,,,Rock_River,in_channel,in-channel/MCB,"gravel, sand, silt",43.935610,-96.136400,0,,,,,,1
127_3,Pipestone,2013,,,,Willow_creek,in_channel,in-channel/MCB,"muck, silt, sand",43.935610,-96.136400,1,,,,,,1
135_1,Rock,2013,,,,Elk_Creek,off_channel,pool/off-channel,"sand, muck",43.602626,-96.173458,1,,,,,,1
201_1,Pipestone,2015,108,45,6,Tributary_Flandreau_Creek,in_channel,main_channel,,44.183695,-96.303742,0,,,,,,
201_2,Pipestone,2015,108,45,6,Tributary_Flandreau_Creek,in_channel,main_channel,,44.184989,-96.298548,0,,,,,,
201_3,Pipestone,2015,108,45,6,Tributary_Flandreau_Creek,in_channel,crossing_pond,,44.186523,-96.297549,0,,,,,,
201_4,Pipestone,2015,108,45,6,Tributary_Flandreau_Creek,off_channel,stock_pond,,44.187549,-96.297278,0,,,,,,
202_1,Pipestone,2015,108,45,17,Tributary_Flandreau_Creek,in_channel,culvert_pool_,,44.153982,-96.276502,0,,,,,,
202_2,Pipestone,2015,108,45,17,Tributary_Flandreau_Creek,in_channel,main_channel,,44.154692,-96.276516,0,,,,,,
202_3,Pipestone,2015,108,45,17,Tributary_Flandreau_Creek,in_channel,channel_border_pool,,44.155740,-96.277037,1,,,,,,
202_4,Pipestone,2015,108,45,17,Tributary_Flandreau_Creek,off_channel,off_channel_dugout,,44.156200,-96.277108,1,,,,,,
203_1 ,Pipestone,2015,107,46,14,North_Branch_Pipestone_Creek,in_channel,glide_pool/run,,44.073330,-96.339141,0,,,,,,
203_2 ,Pipestone,2015,107,46,14,North_Branch_Pipestone_Creek,in_channel,channel_border_pool,,44.073894,-96.337068,0,,,,,,
203_3 ,Pipestone,2015,107,46,14,North_Branch_Pipestone_Creek,in_channel,channel_border_pool,,44.074405,-96.335525,0,,,,,,
203_4 ,Pipestone,2015,107,46,14,North_Branch_Pipestone_Creek,in_channel,channel_border_pool,,44.074612,-96.333902,0,,,,,,
203_5 ,Pipestone,2015,107,46,14,North_Branch_Pipestone_Creek,in_channel,glide_pool/run,,44.076264,-96.333712,0,,,,,,
204_1,Pipestone,2015,106,46,2_3,Pipstone_Creek,in_channel,glide_pool/run,,44.020223,-96.347631,0,,,,,,
204_2,Pipestone,2015,106,46,2_3,Pipstone_Creek,in_channel,culvert_pool_,,44.020003,-96.347985,0,,,,,,
204_3,Pipestone,2015,106,46,2_3,Pipstone_Creek,in_channel,pool,,44.020376,-96.348531,1,,,,,,
204_4,Pipestone,2015,106,46,2_3,Pipstone_Creek,in_channel,riffle,,44.020454,-96.348227,0,,,,,,
205_1,Pipestone,2015,107,44,29,Rock_River,off_channel,dugout,,44.045814,-96.164459,1,,,,,,
205_2,Pipestone,2015,107,44,29,Rock_River,in_channel,main_channel,,44.046091,-96.164295,0,,,,,,
205_3,Pipestone,2015,107,44,29,Rock_River,in_channel,channel_border_pool,,44.045721,-96.161706,1,,,,,,
206_1,Pipestone,2015,107,44,28,East_Branch_Rock_River,in_channel,main_channel,,44.042798,-96.128983,1,,,,,,
206_2,Pipestone,2015,107,44,28,East_Branch_Rock_River,in_channel,riffle,,44.042943,-96.129277,1,,,,,,
206_3,Pipestone,2015,107,44,28,East_Branch_Rock_River,in_channel,glide_pool/run,,44.042473,-96.130440,1,,,,,,
207_1,Pipestone,2015,105,46,9,Split_Rock_Creek,in_channel,main_channel,,43.908860,-96.374132,1,,,,,,
207_2,Pipestone,2015,105,46,9,Split_Rock_Creek,in_channel,bend_pool,,43.912616,-96.369300,0,,,,,,
207_3,Pipestone,2015,105,46,9,Split_Rock_Creek,in_channel,channel_border_pool,,43.913316,-96.369790,1,,,,,,
208_1,Pipestone,2015,104,47,12,Split_Rock_Creek,in_channel,channel_border_pool,,43.823355,-96.415511,1,,,,,,
208_2,Pipestone,2015,104,47,12,Split_Rock_Creek,in_channel,channel_border_pool,,43.825650,-96.415033,1,,,,,,
209_1 ,Rock,2015,104,46,6,Split_Rock_Creek,in_channel,channel_border_pool_,,43.845544,-96.404493,1,,,,,,
209_2 ,Rock,2015,104,46,7,Split_Rock_Creek,in_channel,channel_margin_,,43.844825,-96.405806,1,,,,,,
209_3 ,Rock,2015,104,46,8,Split_Rock_Creek,in_channel,riffle_,,43.845031,-96.406104,0,,,,,,
209_4 ,Rock,2015,104,46,9,Split_Rock_Creek,in_channel,pool,,43.845055,-96.406171,1,,,,,,
209_5 ,Rock,2015,104,46,10,Split_Rock_Creek,in_channel,bend_pool_,,43.845021,-96.406505,1,,,,,,
210_1,Pipestone,2015,105,46,35,Tributary_Split_Rock_Creek,in_channel,main_channel,,43.849072,-96.338691,0,,,,,,
210_2,Rock,2015,104,46,3,Tributary_Split_Rock_Creek,in_channel,culvert_pool_,,43.848735,-96.338724,0,,,,,,
210_3,Pipestone,2015,105,46,35,Tributary_Split_Rock_Creek,in_channel,pool,,43.852462,-96.332072,0,,,,,,
210_4,Pipestone,2015,105,46,35,Tributary_Split_Rock_Creek,in_channel,dugout,,43.853783,-96.331140,0,,,,,,
